Priority,Score,Store Location,Category,Product,Weather,Current Inventory,Predicted Demand,Supply Gap,Lead Time (Days),AI Recommendation,Financial Impact ($)
LOW,10,"Chicago, IL",Electronics,TV,Sunny,134,297.92816558979735,163.92816558979735,8,Monitor Closely,224663.55094081725
LOW,10,"New York, NY",Appliances,Washing Machine,Cloudy,183,308.797737200186,125.79773720018602,7,Monitor Closely,224187.92139656752
LOW,10,"Dallas, TX",Appliances,Fridge,Stormy,111,256.42844450152046,145.42844450152046,7,Monitor Closely,222077.96046049183
LOW,10,"Miami, FL",Appliances,Tablet,Cloudy,206,324.62348558258816,118.62348558258816,3,Monitor Closely,221708.4807887131
LOW,10,"New York, NY",Appliances,TV,Cloudy,232,347.00034405660404,115.00034405660404,10,Monitor Closely,221547.01282160712
LOW,10,"Los Angeles, CA",Appliances,Laptop,Cloudy,165,312.2273822101353,147.22738221013532,7,Monitor Closely,220855.79605342398
LOW,10,"New York, NY",Electronics,Headphones,Stormy,139,306.16902923729276,167.16902923729276,1,Monitor Closely,219686.85146248067
LOW,10,"Miami, FL",Electronics,Laptop,Cloudy,108,307.3684694605313,199.3684694605313,8,Monitor Closely,219472.78592093126
LOW,10,"Miami, FL",Electronics,Tablet,Sunny,85,342.3986372166359,257.3986372166359,4,Monitor Closely,219200.67945368713
LOW,10,"Chicago, IL",Electronics,Camera,Sunny,132,339.9664364990559,207.96643649905587,5,Monitor Closely,218190.06651734948
LOW,10,"Dallas, TX",Appliances,Smartphone,Rainy,136,261.5461800371311,125.54618003713108,1,Monitor Closely,217793.74674301388
LOW,10,"Dallas, TX",Appliances,Washing Machine,Sunny,149,315.6045719716465,166.60457197164652,2,Monitor Closely,217453.95338311276
LOW,10,"Los Angeles, CA",Appliances,Camera,Cloudy,96,295.4382005090524,199.43820050905242,5,Monitor Closely,216729.49249318728
LOW,10,"Dallas, TX",Appliances,Washing Machine,Stormy,201,321.41812147783673,120.41812147783673,9,Monitor Closely,215878.38309817703
LOW,10,"New York, NY",Electronics,Camera,Sunny,177,337.4879390468584,160.4879390468584,9,Monitor Closely,214208.06688401333
LOW,10,"Los Angeles, CA",Electronics,Camera,Sunny,172,330.5987779685116,158.59877796851163,4,Monitor Closely,213995.74512513305
LOW,10,"New York, NY",Electronics,Headphones,Sunny,187,302.2537474964542,115.2537474964542,5,Monitor Closely,213735.7696572244
LOW,10,"Chicago, IL",Electronics,Fridge,Stormy,211,323.33802873115656,112.33802873115656,3,Monitor Closely,213370.3582508095
LOW,10,"Chicago, IL",Electronics,Washing Machine,Cloudy,152,258.3256479356989,106.3256479356989,8,Monitor Closely,212297.23146377192
LOW,10,"Miami, FL",Appliances,Fridge,Stormy,162,288.341300524642,126.34130052464201,6,Monitor Closely,211491.54683923497
LOW,10,"Dallas, TX",Electronics,Tablet,Rainy,118,303.07784445390286,185.07784445390286,1,Monitor Closely,210129.98147918313
LOW,10,"Los Angeles, CA",Electronics,Laptop,Stormy,125,308.5484533790043,183.5484533790043,2,Monitor Closely,209661.89184123522
LOW,10,"Miami, FL",Appliances,Tablet,Sunny,164,312.6535116053069,148.6535116053069,9,Monitor Closely,209209.0060928447
LOW,10,"Miami, FL",Electronics,Washing Machine,Stormy,111,329.7904580800934,218.7904580800934,5,Monitor Closely,208870.49871074196
LOW,10,"Miami, FL",Electronics,TV,Sunny,148,293.56389195955336,145.56389195955336,7,Monitor Closely,208713.87520836637
LOW,10,"New York, NY",Electronics,Laptop,Stormy,108,268.32170830604116,160.32170830604116,7,Monitor Closely,208395.77575869064
LOW,10,"Dallas, TX",Appliances,Camera,Rainy,84,351.11058583375734,267.11058583375734,5,Monitor Closely,208036.40867076357
LOW,10,"Chicago, IL",Electronics,TV,Sunny,130,290.45037540299995,160.45037540299995,6,Monitor Closely,208003.05316118704
LOW,10,"Dallas, TX",Electronics,Camera,Sunny,163,339.5873198507455,176.58731985074547,9,Monitor Closely,205733.056992111
LOW,10,"Chicago, IL",Electronics,Headphones,Stormy,125,301.94890912547334,176.94890912547334,7,Monitor Closely,205290.81590010042
LOW,10,"Miami, FL",Appliances,Washing Machine,Cloudy,128,337.2836198704032,209.2836198704032,3,Monitor Closely,203388.10029865394
LOW,10,"Miami, FL",Electronics,Smartphone,Cloudy,203,309.5890030507237,106.5890030507237,4,Monitor Closely,203076.5662823303
LOW,10,"Miami, FL",Appliances,Washing Machine,Cloudy,165,310.91400364281003,145.91400364281003,6,Monitor Closely,202549.06501673034
LOW,10,"New York, NY",Electronics,Camera,Cloudy,159,274.96569475060994,115.96569475060994,1,Monitor Closely,202418.12018718966
LOW,10,"Miami, FL",Electronics,Washing Machine,Cloudy,104,285.90413827152656,181.90413827152656,5,Monitor Closely,201404.26189423422
LOW,10,"Miami, FL",Electronics,Tablet,Rainy,106,271.01837118898163,165.01837118898163,4,Monitor Closely,200766.30093965074
LOW,10,"Miami, FL",Electronics,Smartphone,Stormy,107,339.1683077783686,232.16830777836861,3,Monitor Closely,200614.31306821055
LOW,10,"Miami, FL",Electronics,Laptop,Sunny,144,262.48241256709275,118.48241256709275,4,Monitor Closely,200563.4735211976
LOW,10,"Miami, FL",Electronics,Fridge,Rainy,111,273.2670833597999,162.26708335979993,2,Monitor Closely,200227.84484099154
LOW,10,"Dallas, TX",Appliances,Headphones,Rainy,181,286.3697323289153,105.36973232891529,10,Monitor Closely,200203.54512226235
LOW,10,"Chicago, IL",Electronics,Smartphone,Rainy,146,304.4772931481691,158.4772931481691,9,Monitor Closely,200137.80397095982
LOW,10,"Los Angeles, CA",Electronics,Washing Machine,Cloudy,196,342.3682417018148,146.36824170181478,8,Monitor Closely,200056.11275804043
LOW,10,"Los Angeles, CA",Electronics,Washing Machine,Sunny,117,291.33248557178047,174.33248557178047,5,Monitor Closely,199398.01034729107
LOW,10,"Los Angeles, CA",Electronics,Laptop,Stormy,169,318.6487560420393,149.64875604203928,6,Monitor Closely,199172.01887903136
LOW,10,"New York, NY",Appliances,Headphones,Cloudy,166,347.22210173703553,181.22210173703553,7,Monitor Closely,198641.17015599937
LOW,10,"Los Angeles, CA",Electronics,Smartphone,Stormy,225,355.9789969274661,130.97899692746608,8,Monitor Closely,198517.0069031447
LOW,10,"Chicago, IL",Appliances,TV,Rainy,152,313.7529776096924,161.75297760969238,8,Monitor Closely,198069.75614262052
LOW,10,"Dallas, TX",Electronics,Camera,Sunny,199,351.18763112546293,152.18763112546293,5,Monitor Closely,196876.00712914387
LOW,10,"Los Angeles, CA",Electronics,Camera,Stormy,209,338.1506045842215,129.15060458422153,7,Monitor Closely,196852.6430133163
LOW,10,"Los Angeles, CA",Electronics,Washing Machine,Cloudy,233,370.8844080600219,137.88440806002188,6,Monitor Closely,196845.15979056782
LOW,10,"Dallas, TX",Appliances,Headphones,Sunny,183,320.29995521031395,137.29995521031395,7,Monitor Closely,196717.8838271294
LOW,10,"Los Angeles, CA",Appliances,Washing Machine,Sunny,169,269.8937423770906,100.89374237709058,4,Monitor Closely,196370.49972595516
LOW,10,"Chicago, IL",Electronics,TV,Stormy,122,325.28927549879967,203.28927549879967,10,Monitor Closely,195942.40108227305
LOW,10,"Dallas, TX",Electronics,Laptop,Cloudy,117,326.960986289791,209.96098628979098,10,Monitor Closely,195708.83454043997
LOW,10,"Chicago, IL",Electronics,Washing Machine,Cloudy,122,262.98999390678114,140.98999390678114,2,Monitor Closely,194803.05478112138
LOW,10,"Los Angeles, CA",Appliances,Tablet,Sunny,213,320.99609199159084,107.99609199159084,8,Monitor Closely,194706.15425163915
LOW,10,"Los Angeles, CA",Appliances,Tablet,Stormy,114,337.23717152215096,223.23717152215096,9,Monitor Closely,194644.95459359387
LOW,10,"Chicago, IL",Appliances,Headphones,Cloudy,176,315.79665260296855,139.79665260296855,5,Monitor Closely,193586.21062501275
LOW,10,"Chicago, IL",Electronics,Camera,Sunny,191,299.43990884963165,108.43990884963165,8,Monitor Closely,193353.7794743357
LOW,10,"Los Angeles, CA",Electronics,Smartphone,Cloudy,227,334.4066298907612,107.40662989076122,9,Monitor Closely,193060.19502974657
LOW,10,"Chicago, IL",Electronics,Headphones,Cloudy,187,327.5295971250353,140.5295971250353,6,Monitor Closely,192768.66426432467
LOW,10,"New York, NY",Electronics,Headphones,Sunny,227,329.7867999947877,102.78679999478771,6,Monitor Closely,192553.59603423567
LOW,10,"Chicago, IL",Electronics,TV,Cloudy,197,297.6966929628788,100.69669296287879,3,Monitor Closely,192546.17448203906
LOW,10,"Chicago, IL",Appliances,Fridge,Cloudy,92,285.0898161495634,193.08981614956338,8,Monitor Closely,192410.13999671693
LOW,10,"Miami, FL",Appliances,Laptop,Rainy,138,301.4266278190899,163.4266278190899,5,Monitor Closely,191567.058863259
LOW,10,"Los Angeles, CA",Appliances,Tablet,Cloudy,211,309.4629351882939,98.4629351882939,7,Monitor Closely,191391.26878965378
LOW,10,"Los Angeles, CA",Appliances,Smartphone,Sunny,128,329.9600697026467,201.9600697026467,3,Monitor Closely,191191.55878610158
LOW,10,"Miami, FL",Electronics,Laptop,Cloudy,203,303.4712056794886,100.4712056794886,8,Monitor Closely,191182.6384392717
LOW,10,"Chicago, IL",Appliances,Fridge,Stormy,104,321.86322330425907,217.86322330425907,5,Monitor Closely,190717.46568054837
LOW,10,"Dallas, TX",Electronics,Tablet,Sunny,257,359.6058007106066,102.60580071060662,1,Monitor Closely,190701.08908471925
LOW,10,"Miami, FL",Electronics,Tablet,Sunny,142,323.7511512980338,181.7511512980338,1,Monitor Closely,190600.61485473506
LOW,10,"Dallas, TX",Electronics,Smartphone,Sunny,157,295.5344358886678,138.53443588866782,1,Monitor Closely,190556.88725358035
LOW,10,"Dallas, TX",Appliances,TV,Cloudy,211,344.2896291198618,133.2896291198618,10,Monitor Closely,189549.84867506425
LOW,10,"Dallas, TX",Appliances,Smartphone,Cloudy,160,300.8932481518364,140.89324815183642,7,Monitor Closely,189175.95536098926
LOW,10,"Miami, FL",Electronics,Camera,Sunny,177,291.5751892352265,114.5751892352265,2,Monitor Closely,189145.3053970813
LOW,10,"New York, NY",Appliances,Laptop,Cloudy,74,258.2348853391209,184.23488533912092,2,Monitor Closely,188477.81474848086
LOW,10,"Dallas, TX",Appliances,Fridge,Cloudy,200,297.8164451958082,97.81644519580823,4,Monitor Closely,188087.3298092118
LOW,10,"Miami, FL",Electronics,TV,Stormy,182,300.26154285259645,118.26154285259645,10,Monitor Closely,187834.80851277892
LOW,10,"New York, NY",Appliances,Fridge,Cloudy,219,316.97207008812575,97.97207008812575,4,Monitor Closely,187415.67147508016
LOW,10,"New York, NY",Electronics,Fridge,Sunny,129,250.97156740304334,121.97156740304334,9,Monitor Closely,187042.17889689293
LOW,10,"New York, NY",Electronics,Smartphone,Sunny,237,351.8708206210488,114.87082062104878,5,Monitor Closely,186956.85539358173
LOW,10,"Miami, FL",Electronics,Washing Machine,Stormy,224,322.13983568471735,98.13983568471735,4,Monitor Closely,186537.32988101282
LOW,10,"Los Angeles, CA",Electronics,Tablet,Stormy,191,343.48733456019096,152.48733456019096,7,Monitor Closely,186113.84157740427
LOW,10,"Chicago, IL",Electronics,Headphones,Sunny,132,300.71248677525955,168.71248677525955,10,Monitor Closely,186040.94629194646
LOW,10,"Dallas, TX",Electronics,Headphones,Sunny,221,332.4820258079274,111.48202580792741,2,Monitor Closely,184521.70465650724
LOW,10,"Dallas, TX",Electronics,Washing Machine,Sunny,160,344.10040131191147,184.10040131191147,4,Monitor Closely,184396.80295802365
LOW,10,"Dallas, TX",Electronics,Headphones,Rainy,199,345.1815108762364,146.18151087623642,2,Monitor Closely,184209.16911558056
LOW,10,"Los Angeles, CA",Appliances,Washing Machine,Cloudy,238,343.4015326842336,105.40153268423359,4,Monitor Closely,184120.66736945344
LOW,10,"Miami, FL",Appliances,Laptop,Stormy,123,322.72995176323764,199.72995176323764,3,Monitor Closely,182932.66281994936
LOW,10,"Dallas, TX",Electronics,Tablet,Sunny,168,298.25375324875176,130.25375324875176,10,Monitor Closely,182783.78939644087
LOW,10,"New York, NY",Electronics,Smartphone,Rainy,180,324.40892428407386,144.40892428407386,3,Monitor Closely,182779.81955559514
LOW,10,"New York, NY",Appliances,Washing Machine,Cloudy,258,357.60422106842447,99.60422106842447,3,Monitor Closely,182413.1783802912
LOW,10,"Dallas, TX",Electronics,Headphones,Sunny,168,314.49069025551825,146.49069025551825,4,Monitor Closely,182395.55843714575
LOW,10,"New York, NY",Appliances,Smartphone,Cloudy,174,265.8073121512555,91.80731215125547,8,Monitor Closely,181769.2973282707
LOW,10,"Miami, FL",Appliances,TV,Rainy,151,306.52559037036133,155.52559037036133,2,Monitor Closely,181450.15102919686
LOW,10,"Miami, FL",Electronics,Fridge,Rainy,159,270.02296493295785,111.02296493295785,8,Monitor Closely,181337.13931394802
LOW,10,"Chicago, IL",Appliances,Fridge,Stormy,202,325.606370084106,123.606370084106,8,Monitor Closely,181047.4863258909
LOW,10,"Miami, FL",Appliances,Laptop,Cloudy,165,344.73152563339886,179.73152563339886,10,Monitor Closely,180896.18591950327
LOW,10,"Chicago, IL",Appliances,Headphones,Sunny,146,279.6039196181427,133.6039196181427,6,Monitor Closely,180508.24767848404
LOW,10,"Chicago, IL",Electronics,Smartphone,Cloudy,151,297.72593744129364,146.72593744129364,1,Monitor Closely,180508.11727777708
LOW,10,"Los Angeles, CA",Electronics,Fridge,Sunny,195,285.3034246073688,90.30342460736881,2,Monitor Closely,180387.41189294172
LOW,10,"New York, NY",Electronics,Fridge,Cloudy,108,247.82378599288324,139.82378599288324,6,Monitor Closely,179746.27336957125
LOW,10,"Chicago, IL",Appliances,Laptop,Sunny,159,318.54063929561295,159.54063929561295,3,Monitor Closely,179430.57079659702
LOW,10,"Dallas, TX",Electronics,Fridge,Cloudy,149,296.14169723920475,147.14169723920475,5,Monitor Closely,179351.01476486668
LOW,10,"Los Angeles, CA",Appliances,Tablet,Stormy,227,333.62443657322723,106.62443657322723,10,Monitor Closely,178778.25904669584
LOW,10,"Miami, FL",Appliances,Camera,Cloudy,63,307.80961227675,244.80961227675,8,Monitor Closely,178637.57407834448
LOW,10,"Los Angeles, CA",Appliances,Laptop,Sunny,207,332.831974990479,125.83197499047901,2,Monitor Closely,178441.06541424838
LOW,10,"Chicago, IL",Appliances,Smartphone,Cloudy,68,307.47128277023467,239.47128277023467,9,Monitor Closely,178221.71277609174
LOW,10,"Dallas, TX",Appliances,Smartphone,Stormy,171,338.11387104021475,167.11387104021475,2,Monitor Closely,177809.1587867885
LOW,10,"Dallas, TX",Electronics,Headphones,Sunny,119,322.97756016077113,203.97756016077113,8,Monitor Closely,177680.77310484453
LOW,10,"Dallas, TX",Electronics,Fridge,Cloudy,142,317.64185907954374,175.64185907954374,5,Monitor Closely,177617.8299941886
LOW,10,"Los Angeles, CA",Electronics,Camera,Sunny,154,320.2790960303256,166.2790960303256,5,Monitor Closely,177110.51634574102
LOW,10,"New York, NY",Appliances,Smartphone,Sunny,161,286.73871904682636,125.73871904682636,7,Monitor Closely,176605.0604500295
LOW,10,"Miami, FL",Appliances,Fridge,Sunny,186,290.75720919829223,104.75720919829223,9,Monitor Closely,176391.23642017643
LOW,10,"Los Angeles, CA",Electronics,Camera,Cloudy,150,251.70259526897004,101.70259526897004,10,Monitor Closely,176312.63618423915
LOW,10,"Chicago, IL",Electronics,Washing Machine,Sunny,154,304.7158099105099,150.7158099105099,4,Monitor Closely,176210.89631497176
LOW,10,"Chicago, IL",Appliances,Laptop,Rainy,206,331.8987560245266,125.89875602452662,9,Monitor Closely,176158.7984170779
LOW,10,"Los Angeles, CA",Electronics,Tablet,Stormy,118,303.9922947746781,185.9922947746781,1,Monitor Closely,176138.42299751565
LOW,10,"Miami, FL",Electronics,Fridge,Cloudy,122,275.2944471349812,153.29444713498123,9,Monitor Closely,176115.39147996585
LOW,10,"Dallas, TX",Appliances,Fridge,Sunny,236,326.3976533233404,90.39765332334042,5,Monitor Closely,175705.01478804354
LOW,10,"Dallas, TX",Electronics,Smartphone,Rainy,124,300.54470040552735,176.54470040552735,7,Monitor Closely,175358.32001880222
LOW,10,"Los Angeles, CA",Electronics,Headphones,Rainy,160,249.941163498737,89.94116349873701,10,Monitor Closely,175001.22005439756
LOW,10,"Chicago, IL",Appliances,Tablet,Rainy,137,281.6863632325868,144.6863632325868,6,Monitor Closely,174294.9806045034
LOW,10,"New York, NY",Appliances,Tablet,Cloudy,106,311.9412198069562,205.9412198069562,2,Monitor Closely,173095.65465994476
LOW,10,"Chicago, IL",Electronics,Headphones,Sunny,155,303.7854270256886,148.7854270256886,8,Monitor Closely,172769.6378622296
LOW,10,"Los Angeles, CA",Appliances,Fridge,Sunny,269,356.01883299440595,87.01883299440595,2,Monitor Closely,172699.31633735794
LOW,10,"New York, NY",Appliances,Camera,Sunny,94,280.2592547554763,186.25925475547632,1,Monitor Closely,172572.92471604393
LOW,10,"Chicago, IL",Electronics,Fridge,Cloudy,212,352.9618938033367,140.9618938033367,6,Monitor Closely,171959.41425069043
LOW,10,"Los Angeles, CA",Electronics,Tablet,Sunny,240,331.0998112719917,91.09981127199171,8,Monitor Closely,171615.64647040342
LOW,10,"Chicago, IL",Appliances,Camera,Stormy,171,273.7692580785089,102.76925807850893,9,Monitor Closely,171200.22395524566
LOW,10,"Los Angeles, CA",Appliances,Fridge,Cloudy,144,349.3210253186964,205.3210253186964,4,Monitor Closely,170599.18672705165
LOW,10,"Miami, FL",Electronics,Smartphone,Rainy,146,269.3560879344019,123.3560879344019,5,Monitor Closely,170489.2155732575
LOW,10,"Chicago, IL",Appliances,TV,Sunny,125,314.960875232252,189.96087523225202,6,Monitor Closely,170383.50743081613
LOW,10,"New York, NY",Appliances,Fridge,Cloudy,145,262.89328835526345,117.89328835526345,8,Monitor Closely,169339.56152773334
LOW,10,"Chicago, IL",Appliances,Smartphone,Sunny,224,321.13549449011845,97.13549449011845,6,Monitor Closely,167737.45730531614
LOW,10,"New York, NY",Electronics,TV,Cloudy,171,281.0178887396617,110.01788873966171,7,Monitor Closely,167327.3071630389
LOW,10,"Los Angeles, CA",Appliances,Headphones,Cloudy,185,277.4076764030451,92.40767640304512,7,Monitor Closely,166707.1445381495
LOW,10,"New York, NY",Electronics,Washing Machine,Rainy,233,317.6939645743479,84.69396457434789,8,Monitor Closely,166684.49779948257
LOW,10,"Chicago, IL",Electronics,Tablet,Sunny,97,303.7628580753974,206.7628580753974,1,Monitor Closely,165306.9050312802
LOW,10,"New York, NY",Electronics,Headphones,Cloudy,165,275.09166834961155,110.09166834961155,4,Monitor Closely,164719.1541846888
LOW,10,"Dallas, TX",Electronics,TV,Stormy,225,350.23609154703286,125.23609154703286,6,Monitor Closely,164711.7599635731
LOW,10,"Miami, FL",Appliances,Tablet,Cloudy,163,289.26143615346416,126.26143615346416,9,Monitor Closely,164449.2075180794
LOW,10,"Chicago, IL",Electronics,Smartphone,Rainy,181,283.92881372377246,102.92881372377246,5,Monitor Closely,164243.50805902373
LOW,10,"Miami, FL",Appliances,Washing Machine,Rainy,118,328.15049224765784,210.15049224765784,5,Monitor Closely,163532.8085523599
LOW,10,"Chicago, IL",Electronics,TV,Stormy,171,307.2024827592267,136.2024827592267,10,Monitor Closely,163505.6324531413
LOW,10,"Los Angeles, CA",Electronics,Headphones,Sunny,177,287.9291082231082,110.92910822310819,1,Monitor Closely,163452.93167566767
LOW,10,"Los Angeles, CA",Appliances,Camera,Sunny,184,329.1188813142099,145.1188813142099,5,Monitor Closely,163395.15322692148
LOW,10,"New York, NY",Electronics,TV,Sunny,133,320.89324261955636,187.89324261955636,2,Monitor Closely,163384.44805226143
LOW,10,"Miami, FL",Appliances,Laptop,Sunny,159,299.1104809560017,140.1104809560017,2,Monitor Closely,163267.94124840965
LOW,10,"Miami, FL",Appliances,Laptop,Cloudy,156,273.83681206722355,117.83681206722355,2,Monitor Closely,162911.7494191779
LOW,10,"New York, NY",Appliances,Tablet,Rainy,145,350.38770050124657,205.38770050124657,10,Monitor Closely,162552.0416847066
