transaction_id,transaction_date,store_location,category,product_name,actual_demand,forecasted_demand,demand_gap,inventory_level,reorder_point,weather_conditions,is_demand_shock,stockout_indicator,revenue_at_risk
3180,2024-03-23 12:06:00,"Miami, FL",Electronics,Fridge,468,141,327,10,145,Sunny,False,False,0.0
4839,2024-03-23 11:04:00,"Dallas, TX",Electronics,Smartphone,430,351,79,16,92,Stormy,False,False,0.0
4885,2024-01-18 19:21:00,"Los Angeles, CA",Electronics,Camera,495,181,314,477,116,Rainy,False,False,0.0
2319,2024-01-18 19:20:00,"New York, NY",Appliances,Smartphone,137,183,-46,193,118,Cloudy,False,True,0.0
788,2024-01-18 15:26:00,"New York, NY",Appliances,TV,380,268,112,487,141,Rainy,False,True,0.0
3205,2024-01-18 14:58:00,"Los Angeles, CA",Appliances,Fridge,136,190,-54,468,86,Cloudy,False,True,0.0
2780,2024-01-18 11:01:00,"Miami, FL",Electronics,Tablet,385,241,144,449,135,Cloudy,False,True,0.0
946,2024-03-22 06:09:00,"Chicago, IL",Appliances,Smartphone,491,281,210,46,137,Sunny,False,False,0.0
1941,2024-07-13 15:45:00,"Chicago, IL",Appliances,Laptop,101,237,-136,391,123,Stormy,False,True,0.0
3005,2024-07-12 21:51:00,"Miami, FL",Electronics,TV,388,148,240,2,97,Cloudy,False,False,0.0
762,2024-02-10 18:23:00,"Miami, FL",Electronics,TV,368,185,183,307,85,Stormy,False,False,0.0
1727,2024-02-10 16:39:00,"Dallas, TX",Appliances,Tablet,235,461,-226,32,71,Stormy,False,False,0.0
2608,2024-02-10 15:26:00,"Dallas, TX",Electronics,Tablet,254,345,-91,56,123,Sunny,False,False,0.0
501,2024-02-10 12:18:00,"New York, NY",Electronics,Smartphone,388,198,190,432,144,Sunny,False,True,0.0
2981,2024-02-10 10:27:00,"Dallas, TX",Electronics,Camera,261,393,-132,319,146,Cloudy,False,True,0.0
4560,2024-02-10 03:53:00,"Los Angeles, CA",Electronics,TV,346,299,47,382,89,Stormy,False,True,0.0
841,2024-02-10 03:15:00,"Miami, FL",Appliances,Tablet,428,186,242,257,58,Rainy,False,False,0.0
4226,2024-03-24 16:29:00,"Los Angeles, CA",Electronics,Camera,165,374,-209,371,87,Cloudy,False,True,0.0
4416,2024-03-24 16:25:00,"Dallas, TX",Electronics,Tablet,263,144,119,279,106,Rainy,False,False,0.0
2344,2024-01-18 08:06:00,"Dallas, TX",Appliances,Smartphone,186,181,5,223,96,Rainy,False,True,0.0
626,2024-03-22 01:55:00,"Los Angeles, CA",Electronics,Headphones,258,375,-117,409,63,Cloudy,False,True,0.0
3658,2024-03-22 00:52:00,"Los Angeles, CA",Appliances,Camera,210,149,61,37,127,Stormy,False,False,0.0
1798,2024-03-21 19:47:00,"Los Angeles, CA",Electronics,Camera,391,104,287,276,150,Rainy,False,False,0.0
1790,2024-07-16 19:37:00,"Chicago, IL",Electronics,Camera,192,386,-194,378,107,Cloudy,False,True,0.0
1229,2024-07-16 08:38:00,"Miami, FL",Appliances,Washing Machine,255,147,108,277,50,Sunny,False,True,0.0
4518,2024-07-16 08:27:00,"Los Angeles, CA",Electronics,TV,222,203,19,255,62,Cloudy,False,True,0.0
3705,2024-07-16 05:44:00,"Dallas, TX",Appliances,Laptop,169,351,-182,282,133,Cloudy,False,True,0.0
4053,2024-07-16 04:28:00,"Los Angeles, CA",Appliances,Smartphone,411,173,238,486,150,Sunny,False,True,0.0
984,2024-07-15 19:10:00,"Chicago, IL",Appliances,Washing Machine,452,284,168,326,131,Stormy,False,False,0.0
29,2024-07-15 17:29:00,"Miami, FL",Electronics,TV,128,154,-26,442,71,Cloudy,False,True,0.0
2017,2024-07-15 11:42:00,"Miami, FL",Electronics,Camera,95,307,-212,447,127,Stormy,False,True,0.0
361,2024-03-24 04:06:00,"New York, NY",Electronics,TV,201,159,42,216,119,Cloudy,False,True,0.0
4922,2024-07-15 09:25:00,"New York, NY",Electronics,Fridge,200,175,25,243,91,Cloudy,False,True,0.0
2663,2024-07-15 07:46:00,"New York, NY",Electronics,Tablet,335,312,23,448,76,Sunny,False,True,0.0
1607,2024-07-15 07:01:00,"Chicago, IL",Electronics,TV,368,143,225,326,113,Stormy,False,False,0.0
1464,2024-07-15 03:41:00,"Los Angeles, CA",Appliances,Tablet,352,448,-96,381,69,Cloudy,False,True,0.0
3117,2024-07-15 03:18:00,"Chicago, IL",Appliances,Fridge,96,410,-314,222,60,Sunny,False,True,0.0
3158,2024-07-14 16:34:00,"Dallas, TX",Appliances,Smartphone,95,335,-240,243,61,Sunny,False,True,0.0
1252,2024-07-14 11:07:00,"New York, NY",Appliances,TV,167,272,-105,382,61,Rainy,False,True,0.0
3666,2024-07-14 10:22:00,"Dallas, TX",Appliances,Washing Machine,115,342,-227,358,76,Stormy,False,True,0.0
2164,2024-07-14 03:21:00,"Miami, FL",Electronics,TV,261,221,40,493,65,Cloudy,False,True,0.0
4142,2024-07-13 22:59:00,"New York, NY",Appliances,Smartphone,141,242,-101,454,72,Cloudy,False,True,0.0
2534,2024-01-18 20:46:00,"Dallas, TX",Appliances,TV,341,257,84,49,103,Cloudy,False,False,0.0
2268,2024-03-24 13:31:00,"New York, NY",Electronics,Washing Machine,290,122,168,314,123,Rainy,False,True,0.0
700,2024-07-15 10:11:00,"Miami, FL",Electronics,Smartphone,405,126,279,470,76,Stormy,False,True,0.0
2966,2024-02-11 21:26:00,"Dallas, TX",Electronics,Camera,187,141,46,363,71,Cloudy,False,True,0.0
4696,2024-02-11 19:19:00,"Los Angeles, CA",Electronics,Camera,458,113,345,209,61,Stormy,False,False,0.0
4231,2024-07-27 00:53:00,"Chicago, IL",Electronics,Camera,421,260,161,481,79,Rainy,False,True,0.0
650,2024-07-26 13:21:00,"Chicago, IL",Electronics,Laptop,93,455,-362,155,115,Stormy,False,True,0.0
3400,2024-07-26 09:12:00,"Miami, FL",Electronics,Fridge,334,319,15,353,91,Sunny,False,True,0.0
4368,2024-07-26 07:02:00,"Chicago, IL",Appliances,Washing Machine,266,356,-90,45,119,Sunny,False,False,0.0
4424,2024-01-17 00:00:00,"Miami, FL",Appliances,Washing Machine,454,344,110,42,101,Stormy,False,False,0.0
3822,2024-01-16 19:52:00,"Los Angeles, CA",Appliances,Smartphone,475,260,215,339,127,Stormy,False,False,0.0
2982,2024-01-16 14:21:00,"New York, NY",Electronics,Fridge,165,200,-35,445,64,Stormy,False,True,0.0
401,2024-01-16 08:38:00,"New York, NY",Appliances,Tablet,485,287,198,445,127,Rainy,False,False,0.0
3139,2024-01-16 07:49:00,"Los Angeles, CA",Electronics,TV,126,441,-315,177,72,Cloudy,False,True,0.0
3830,2024-07-21 11:04:00,"Los Angeles, CA",Electronics,Tablet,399,159,240,28,53,Rainy,False,False,0.0
4087,2024-01-16 00:06:00,"New York, NY",Electronics,Laptop,284,101,183,128,138,Rainy,False,False,0.0
1615,2024-01-15 18:24:00,"New York, NY",Electronics,Camera,304,184,120,327,139,Stormy,False,True,0.0
810,2024-01-15 13:59:00,"New York, NY",Electronics,Fridge,204,114,90,284,150,Cloudy,False,True,0.0
440,2024-07-25 14:15:00,"Chicago, IL",Appliances,Laptop,211,382,-171,215,113,Cloudy,False,True,0.0
1039,2024-07-25 02:45:00,"Chicago, IL",Electronics,Tablet,420,312,108,8,53,Cloudy,False,False,0.0
3538,2024-03-18 01:30:00,"New York, NY",Electronics,Smartphone,429,422,7,430,128,Rainy,False,True,0.0
94,2024-03-17 21:53:00,"New York, NY",Electronics,Fridge,407,350,57,440,120,Rainy,False,True,0.0
4234,2024-03-17 21:28:00,"New York, NY",Electronics,Washing Machine,361,145,216,348,68,Stormy,False,False,0.0
1975,2024-03-17 17:56:00,"Dallas, TX",Electronics,Washing Machine,428,256,172,313,96,Stormy,False,False,0.0
2775,2024-03-17 17:19:00,"Los Angeles, CA",Electronics,TV,223,147,76,415,145,Sunny,False,True,0.0
1886,2024-03-17 14:47:00,"Chicago, IL",Electronics,Smartphone,106,232,-126,221,77,Stormy,False,True,0.0
2569,2024-01-16 00:19:00,"Los Angeles, CA",Electronics,TV,417,131,286,259,76,Rainy,False,False,0.0
1848,2024-07-30 07:43:00,"Los Angeles, CA",Electronics,Camera,295,113,182,436,149,Sunny,False,True,0.0
4759,2024-07-30 05:27:00,"Dallas, TX",Appliances,Tablet,205,166,39,33,67,Cloudy,False,False,0.0
1570,2024-07-29 20:58:00,"Chicago, IL",Electronics,TV,150,312,-162,460,120,Cloudy,False,True,0.0
4540,2024-07-29 20:49:00,"Los Angeles, CA",Electronics,Headphones,160,130,30,180,58,Rainy,False,True,0.0
2489,2024-07-29 20:32:00,"New York, NY",Appliances,Headphones,474,478,-4,487,52,Sunny,False,True,0.0
846,2024-07-29 14:33:00,"Chicago, IL",Appliances,Washing Machine,135,109,26,464,132,Cloudy,False,True,0.0
3819,2024-07-29 10:01:00,"Dallas, TX",Electronics,Washing Machine,137,432,-295,286,57,Cloudy,False,True,0.0
2318,2024-07-28 03:41:00,"Miami, FL",Electronics,Washing Machine,107,429,-322,207,62,Cloudy,False,True,0.0
3021,2024-07-27 19:06:00,"Chicago, IL",Appliances,Washing Machine,191,491,-300,289,144,Rainy,False,True,0.0
1719,2024-07-27 08:10:00,"Los Angeles, CA",Electronics,Headphones,92,397,-305,48,123,Rainy,False,False,0.0
1613,2024-07-27 06:44:00,"Los Angeles, CA",Electronics,Camera,262,261,1,3,112,Stormy,False,False,0.0
2185,2024-02-12 05:16:00,"Dallas, TX",Electronics,Headphones,240,392,-152,491,111,Sunny,False,True,0.0
4723,2024-02-11 18:40:00,"Dallas, TX",Electronics,TV,260,297,-37,330,108,Sunny,False,True,0.0
4602,2024-02-11 13:32:00,"Los Angeles, CA",Appliances,Headphones,297,373,-76,424,137,Stormy,False,True,0.0
1165,2024-08-11 18:54:00,"Miami, FL",Electronics,Tablet,197,286,-89,36,93,Rainy,False,False,0.0
3918,2024-02-11 06:35:00,"Los Angeles, CA",Electronics,TV,237,291,-54,26,107,Sunny,False,False,0.0
1131,2024-03-16 01:06:00,"Los Angeles, CA",Electronics,Laptop,291,128,163,451,140,Stormy,False,True,0.0
3152,2024-03-15 15:17:00,"Dallas, TX",Appliances,Camera,462,293,169,487,55,Sunny,False,True,0.0
2308,2024-03-17 01:13:00,"Los Angeles, CA",Appliances,TV,420,182,238,477,107,Sunny,False,True,0.0
1396,2024-03-16 23:28:00,"Miami, FL",Appliances,TV,242,151,91,310,136,Rainy,False,True,0.0
2579,2024-03-16 21:30:00,"New York, NY",Appliances,TV,134,176,-42,472,146,Rainy,False,True,0.0
2555,2024-03-16 19:17:00,"Dallas, TX",Electronics,TV,420,181,239,109,62,Stormy,False,False,0.0
3610,2024-03-16 09:03:00,"New York, NY",Electronics,Tablet,248,129,119,401,116,Sunny,False,True,0.0
1824,2024-03-16 06:04:00,"Los Angeles, CA",Electronics,TV,165,277,-112,435,89,Stormy,False,True,0.0
3757,2024-07-27 05:40:00,"New York, NY",Appliances,Laptop,99,286,-187,233,62,Rainy,False,True,0.0
3636,2024-07-23 04:26:00,"Dallas, TX",Electronics,Tablet,180,494,-314,383,81,Cloudy,False,True,0.0
1561,2024-07-23 00:37:00,"Chicago, IL",Appliances,TV,475,213,262,487,65,Rainy,False,True,0.0
2053,2024-07-22 20:13:00,"New York, NY",Electronics,Fridge,274,342,-68,338,85,Stormy,False,True,0.0
3598,2024-07-22 17:43:00,"Dallas, TX",Electronics,Washing Machine,96,238,-142,325,136,Stormy,False,True,0.0
3800,2024-03-20 10:08:00,"Chicago, IL",Appliances,TV,335,102,233,152,131,Rainy,False,False,0.0
825,2024-03-20 04:36:00,"Chicago, IL",Electronics,Tablet,174,282,-108,318,117,Cloudy,False,True,0.0
493,2024-03-20 01:54:00,"Dallas, TX",Appliances,Fridge,178,211,-33,485,137,Sunny,False,True,0.0
2971,2024-03-20 00:57:00,"Los Angeles, CA",Electronics,Smartphone,119,499,-380,339,146,Sunny,False,True,0.0
3961,2024-03-20 00:22:00,"Miami, FL",Appliances,Smartphone,342,174,168,69,55,Stormy,False,False,0.0
3553,2024-03-19 14:53:00,"New York, NY",Electronics,Camera,159,313,-154,7,74,Cloudy,False,False,0.0
4605,2024-03-19 14:37:00,"Dallas, TX",Electronics,Tablet,287,209,78,324,113,Sunny,False,True,0.0
3111,2024-03-17 10:08:00,"Chicago, IL",Appliances,Fridge,341,443,-102,428,56,Stormy,False,True,0.0
2487,2024-03-19 09:37:00,"Los Angeles, CA",Electronics,Fridge,223,407,-184,389,104,Sunny,False,True,0.0
3317,2024-03-19 08:38:00,"Los Angeles, CA",Appliances,Tablet,395,498,-103,457,146,Stormy,False,True,0.0
428,2024-03-19 07:17:00,"Los Angeles, CA",Electronics,Headphones,102,206,-104,380,101,Cloudy,False,True,0.0
2589,2024-07-22 11:13:00,"Chicago, IL",Electronics,Tablet,209,489,-280,210,88,Stormy,False,True,0.0
1544,2024-07-22 11:07:00,"Miami, FL",Appliances,Washing Machine,116,256,-140,258,144,Stormy,False,True,0.0
4882,2024-07-22 06:40:00,"Chicago, IL",Electronics,Headphones,463,161,302,483,146,Cloudy,False,True,0.0
468,2024-07-22 03:29:00,"Chicago, IL",Appliances,TV,398,412,-14,464,62,Rainy,False,True,0.0
414,2024-07-22 01:45:00,"Los Angeles, CA",Appliances,TV,384,156,228,491,102,Stormy,False,False,0.0
4855,2024-07-21 20:37:00,"Dallas, TX",Electronics,Smartphone,254,486,-232,378,75,Rainy,False,True,0.0
3977,2024-07-21 18:23:00,"Los Angeles, CA",Electronics,Washing Machine,174,284,-110,208,102,Rainy,False,True,0.0
4012,2024-07-21 16:44:00,"Chicago, IL",Appliances,Camera,104,322,-218,4,113,Sunny,False,False,0.0
631,2024-03-19 14:10:00,"Los Angeles, CA",Appliances,Laptop,129,382,-253,498,102,Cloudy,False,True,0.0
3603,2024-03-17 08:08:00,"Los Angeles, CA",Appliances,Headphones,290,283,7,383,51,Sunny,False,True,0.0
3016,2024-03-17 01:18:00,"New York, NY",Electronics,Laptop,251,122,129,58,55,Rainy,False,False,0.0
2575,2024-07-24 14:09:00,"Los Angeles, CA",Electronics,Tablet,331,168,163,346,117,Rainy,False,False,0.0
148,2024-07-24 09:24:00,"New York, NY",Electronics,Headphones,128,252,-124,128,104,Rainy,False,True,0.0
4359,2024-07-24 09:03:00,"Los Angeles, CA",Electronics,Camera,492,160,332,184,80,Rainy,False,False,0.0
4238,2024-07-24 07:45:00,"Miami, FL",Electronics,Headphones,193,325,-132,312,94,Rainy,False,True,0.0
176,2024-07-24 07:39:00,"Miami, FL",Electronics,Headphones,123,476,-353,463,134,Rainy,False,True,0.0
2806,2024-07-24 02:34:00,"Los Angeles, CA",Appliances,Fridge,345,175,170,30,104,Cloudy,False,False,0.0
3634,2024-07-24 01:25:00,"New York, NY",Appliances,Fridge,465,393,72,9,149,Sunny,False,False,0.0
551,2024-07-24 00:32:00,"Chicago, IL",Electronics,Headphones,239,478,-239,40,84,Stormy,False,False,0.0
3843,2024-07-23 22:44:00,"New York, NY",Electronics,Fridge,122,143,-21,174,92,Cloudy,False,True,0.0
2902,2024-07-23 06:23:00,"Chicago, IL",Appliances,Camera,131,494,-363,352,104,Cloudy,False,True,0.0
4811,2024-03-19 03:28:00,"Los Angeles, CA",Electronics,Fridge,287,498,-211,498,140,Sunny,False,True,0.0
685,2024-03-19 00:03:00,"Chicago, IL",Appliances,Tablet,248,133,115,344,102,Stormy,False,False,0.0
2367,2024-03-18 23:28:00,"Los Angeles, CA",Electronics,Smartphone,194,440,-246,396,123,Sunny,False,True,0.0
3587,2024-03-18 18:32:00,"New York, NY",Appliances,Smartphone,485,294,191,62,63,Stormy,False,False,0.0
2358,2024-03-18 14:47:00,"Chicago, IL",Electronics,Camera,158,500,-342,483,124,Cloudy,False,True,0.0
3376,2024-03-18 12:39:00,"Miami, FL",Electronics,Washing Machine,462,138,324,370,51,Stormy,False,False,0.0
259,2024-03-18 11:22:00,"Chicago, IL",Electronics,Headphones,299,123,176,358,55,Stormy,False,True,0.0
1572,2024-03-18 09:22:00,"New York, NY",Electronics,TV,450,163,287,192,149,Stormy,False,False,0.0
2502,2024-03-18 07:27:00,"New York, NY",Electronics,Camera,92,137,-45,199,137,Cloudy,False,True,0.0
2333,2024-03-18 07:03:00,"Los Angeles, CA",Appliances,Headphones,255,170,85,407,138,Cloudy,False,True,0.0
70,2024-03-18 05:57:00,"New York, NY",Electronics,Washing Machine,219,309,-90,436,54,Cloudy,False,True,0.0
939,2024-07-23 10:07:00,"Dallas, TX",Electronics,Fridge,360,172,188,451,64,Rainy,False,True,0.0
488,2024-07-23 22:39:00,"Chicago, IL",Appliances,Fridge,100,322,-222,206,73,Sunny,False,True,0.0
116,2024-02-23 17:35:00,"Los Angeles, CA",Appliances,Camera,367,272,95,25,110,Rainy,False,False,0.0
4242,2024-02-23 15:24:00,"Chicago, IL",Appliances,Tablet,163,172,-9,311,104,Stormy,False,True,0.0
1879,2024-02-23 15:08:00,"Los Angeles, CA",Appliances,Laptop,159,473,-314,341,97,Sunny,False,True,0.0
1275,2024-02-23 13:12:00,"Chicago, IL",Appliances,Smartphone,134,357,-223,389,70,Rainy,False,True,0.0
3449,2024-02-23 10:36:00,"Dallas, TX",Appliances,Camera,98,296,-198,29,120,Rainy,False,False,0.0
4064,2024-02-23 08:56:00,"New York, NY",Appliances,Smartphone,478,152,326,92,135,Stormy,False,False,0.0
1047,2024-02-23 08:54:00,"New York, NY",Appliances,Fridge,129,421,-292,257,50,Sunny,False,True,0.0
4520,2024-02-16 12:04:00,"Dallas, TX",Appliances,TV,181,281,-100,211,132,Sunny,False,True,0.0
2312,2024-02-16 09:35:00,"Chicago, IL",Electronics,Fridge,482,274,208,245,81,Rainy,False,False,0.0
608,2024-02-16 07:42:00,"New York, NY",Appliances,Washing Machine,276,163,113,328,106,Sunny,False,True,0.0
4534,2024-02-16 04:53:00,"Los Angeles, CA",Appliances,Smartphone,248,192,56,5,77,Stormy,False,False,0.0
3301,2024-08-14 12:59:00,"Miami, FL",Electronics,TV,385,124,261,137,84,Stormy,False,False,0.0
850,2024-02-16 01:15:00,"Chicago, IL",Electronics,Fridge,361,111,250,61,117,Rainy,False,False,0.0
4244,2024-09-03 15:34:00,"Chicago, IL",Electronics,Fridge,260,210,50,336,138,Stormy,False,True,0.0
1732,2024-09-03 07:01:00,"Chicago, IL",Appliances,Headphones,95,202,-107,162,73,Stormy,False,True,0.0
4642,2024-09-03 02:16:00,"Chicago, IL",Appliances,Laptop,229,450,-221,315,88,Rainy,False,True,0.0
2898,2024-09-03 01:19:00,"Los Angeles, CA",Electronics,Washing Machine,99,202,-103,368,92,Stormy,False,True,0.0
1247,2024-09-02 20:02:00,"Miami, FL",Electronics,Headphones,203,174,29,386,65,Sunny,False,True,0.0
321,2024-09-02 17:20:00,"Miami, FL",Electronics,Laptop,358,206,152,22,94,Sunny,False,False,0.0
2361,2024-09-02 17:19:00,"Los Angeles, CA",Electronics,Fridge,299,188,111,144,117,Rainy,False,False,0.0
1318,2024-09-02 14:37:00,"Miami, FL",Electronics,Washing Machine,444,112,332,111,58,Stormy,False,False,0.0
4488,2024-09-02 06:25:00,"Miami, FL",Appliances,Headphones,146,277,-131,182,78,Sunny,False,True,0.0
237,2024-09-02 05:58:00,"Dallas, TX",Appliances,TV,160,355,-195,342,148,Cloudy,False,True,0.0
3941,2024-02-16 04:10:00,"Miami, FL",Appliances,Laptop,345,407,-62,392,92,Stormy,False,True,0.0
4443,2024-02-22 13:18:00,"Los Angeles, CA",Electronics,Smartphone,483,188,295,385,50,Rainy,False,False,0.0
730,2024-09-05 23:58:00,"New York, NY",Electronics,Smartphone,141,262,-121,333,90,Sunny,False,True,0.0
3639,2024-09-05 19:45:00,"Dallas, TX",Appliances,Laptop,116,310,-194,388,105,Sunny,False,True,0.0
2871,2024-09-05 14:05:00,"Los Angeles, CA",Appliances,Camera,455,358,97,56,131,Rainy,False,False,0.0
3951,2024-09-05 09:16:00,"New York, NY",Appliances,Fridge,183,376,-193,43,127,Stormy,False,False,0.0
4499,2024-09-05 08:48:00,"Miami, FL",Electronics,Tablet,218,212,6,371,145,Rainy,False,True,0.0
4886,2024-09-05 08:33:00,"Miami, FL",Appliances,Smartphone,440,149,291,464,89,Rainy,False,False,0.0
3165,2024-09-04 21:59:00,"Los Angeles, CA",Appliances,Laptop,147,148,-1,34,79,Sunny,False,False,0.0
4127,2024-09-04 21:28:00,"New York, NY",Electronics,TV,99,189,-90,15,58,Cloudy,False,False,0.0
821,2024-09-04 16:27:00,"Dallas, TX",Appliances,Smartphone,492,326,166,77,103,Rainy,False,False,0.0
4486,2024-01-06 07:37:00,"Chicago, IL",Electronics,Washing Machine,102,308,-206,408,119,Stormy,False,True,0.0
3903,2024-02-23 18:23:00,"Miami, FL",Appliances,Laptop,475,171,304,497,54,Cloudy,False,True,0.0
467,2024-01-06 04:49:00,"New York, NY",Electronics,TV,252,302,-50,442,113,Sunny,False,True,0.0
1161,2024-01-06 00:01:00,"New York, NY",Appliances,Smartphone,272,380,-108,375,97,Sunny,False,True,0.0
1655,2024-01-05 23:00:00,"Miami, FL",Electronics,Fridge,437,467,-30,487,132,Sunny,False,True,0.0
1663,2024-01-05 22:33:00,"New York, NY",Electronics,Washing Machine,226,232,-6,284,137,Sunny,False,True,0.0
2444,2024-01-05 15:31:00,"Chicago, IL",Appliances,TV,503,134,369,21,80,Cloudy,False,False,0.0
4441,2024-01-05 14:33:00,"Los Angeles, CA",Electronics,Smartphone,287,236,51,407,107,Cloudy,False,True,0.0
2600,2024-01-05 13:34:00,"Dallas, TX",Electronics,TV,503,241,262,225,86,Stormy,False,False,0.0
1363,2024-01-04 22:04:00,"Chicago, IL",Appliances,Laptop,337,142,195,40,68,Rainy,False,False,0.0
3197,2024-09-03 18:42:00,"Miami, FL",Appliances,Laptop,185,197,-12,349,71,Sunny,False,True,0.0
3663,2024-02-23 21:17:00,"Los Angeles, CA",Electronics,Headphones,141,454,-313,486,114,Sunny,False,True,0.0
2034,2024-02-23 19:56:00,"Los Angeles, CA",Appliances,Washing Machine,172,167,5,427,60,Sunny,False,True,0.0
648,2024-01-06 06:28:00,"Los Angeles, CA",Electronics,Camera,140,498,-358,363,92,Cloudy,False,True,0.0
593,2024-08-29 23:51:00,"Dallas, TX",Appliances,Smartphone,286,126,160,415,93,Cloudy,False,True,0.0
2305,2024-08-29 22:51:00,"Chicago, IL",Appliances,Fridge,398,124,274,202,123,Stormy,False,False,0.0
3968,2024-08-29 21:31:00,"Los Angeles, CA",Electronics,Tablet,311,196,115,11,83,Cloudy,False,False,0.0
3604,2024-08-29 20:23:00,"Dallas, TX",Appliances,Headphones,220,142,78,398,85,Cloudy,False,True,0.0
4067,2024-08-29 17:14:00,"Miami, FL",Electronics,TV,224,499,-275,442,89,Rainy,False,True,0.0
1155,2024-08-29 11:57:00,"Chicago, IL",Appliances,Tablet,208,397,-189,425,86,Stormy,False,True,0.0
1024,2024-08-29 10:46:00,"Chicago, IL",Appliances,TV,450,234,216,5,80,Cloudy,False,False,0.0
2900,2024-08-29 03:48:00,"Chicago, IL",Appliances,Camera,214,302,-88,469,138,Rainy,False,True,0.0
2347,2024-08-29 01:39:00,"Miami, FL",Electronics,Smartphone,417,251,166,107,82,Stormy,False,False,0.0
947,2024-08-28 23:02:00,"Miami, FL",Appliances,TV,182,389,-207,357,87,Cloudy,False,True,0.0
624,2024-08-28 20:50:00,"New York, NY",Appliances,Laptop,171,490,-319,33,112,Sunny,False,False,0.0
1934,2024-09-02 05:16:00,"New York, NY",Appliances,Camera,169,197,-28,193,129,Rainy,False,True,0.0
1403,2024-08-28 19:25:00,"Los Angeles, CA",Appliances,Tablet,366,482,-116,471,63,Sunny,False,True,0.0
1429,2024-08-28 16:26:00,"Dallas, TX",Appliances,Smartphone,96,338,-242,271,51,Rainy,False,True,0.0
4516,2024-08-28 14:12:00,"Chicago, IL",Electronics,Smartphone,234,130,104,435,144,Rainy,False,True,0.0
389,2024-08-28 09:47:00,"Chicago, IL",Appliances,Tablet,179,444,-265,249,100,Sunny,False,True,0.0
4205,2024-01-07 19:18:00,"New York, NY",Electronics,Washing Machine,342,458,-116,496,144,Stormy,False,True,0.0
3230,2024-01-07 10:34:00,"Chicago, IL",Electronics,Headphones,125,326,-201,270,145,Stormy,False,True,0.0
